<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.04.30	12:00:00	78287	78588	78175	78227	149450	35798	1
2014.04.30	14:00:00	78235	78332	77776	78227	200820	52086	1
2014.04.30	16:00:00	78227	78512	78002	78362	151510	43882	1
2014.05.02	08:00:00	78084	79188	77897	78310	79940	25222	1
2014.05.02	10:00:00	78302	80015	78212	79601	436840	107518	1
2014.05.02	12:00:00	79594	80165	79436	80105	171070	42904	1
2014.05.02	14:00:00	80097	80683	80097	80675	251500	59035	1
2014.05.02	16:00:00	80675	81006	80413	81006	162730	43370	1
2014.05.05	08:00:00	80660	81254	80405	81119	85340	24572	1
2014.05.05	10:00:00	81126	81231	80690	80833	327630	83175	1
2014.05.05	12:00:00	80833	81089	80668	80743	139400	33886	1
2014.05.05	14:00:00	80751	80871	80345	80698	179160	44301	1
2014.05.05	16:00:00	80698	81404	80698	81186	149120	40483	1
2014.05.06	08:00:00	80976	81389	80766	80871	44960	12846	1
2014.05.06	10:00:00	80871	81246	80585	80675	290630	73700	1
2014.05.06	12:00:00	80683	81997	80675	81734	259590	68513	1
2014.05.06	14:00:00	81749	82057	81569	81704	198770	52076	1
2014.05.06	16:00:00	81704	81847	81472	81599	148770	41178	1
2014.05.07	08:00:00	81524	81742	81291	81426	48110	14750	1
2014.05.07	10:00:00	81426	81847	81171	81764	406350	103535	1
2014.05.07	12:00:00	81764	82223	81734	82102	196260	49939	1
2014.05.07	14:00:00	82095	82373	82050	82260	151580	38878	1
2014.05.07	16:00:00	82253	82320	81967	81990	124160	31612	1
2014.05.08	08:00:00	82162	82238	81757	81937	51030	14524	1
2014.05.08	10:00:00	81922	82298	81111	81119	364280	89870	1
2014.05.08	12:00:00	81126	81532	80983	81141	176750	43103	1
2014.05.08	14:00:00	81141	81149	80736	80826	169410	41692	1
2014.05.08	16:00:00	80833	81186	80811	81006	139350	35933	1
2014.05.09	08:00:00	81487	81539	81013	81314	80650	22361	1
2014.05.09	10:00:00	81329	81457	80525	81141	370270	92750	1
2014.05.09	12:00:00	81134	81179	80705	80848	186470	44977	1
2014.05.09	14:00:00	80848	80976	80458	80630	162750	41157	1
2014.05.09	16:00:00	80623	80736	80315	80428	93840	26576	1
2014.05.12	08:00:00	80893	81149	80811	81066	50590	13449	1
2014.05.12	10:00:00	81066	81719	80976	81689	343930	80988	1
2014.05.12	12:00:00	81689	81952	81577	81689	166380	40577	1
2014.05.12	14:00:00	81682	81900	81539	81809	174900	43092	1
2014.05.12	16:00:00	81809	82050	81667	81930	132330	36177	1
2014.05.13	08:00:00	82027	82132	81704	81915	59710	15732	1
2014.05.13	10:00:00	81922	82057	81359	81757	332000	82108	1
2014.05.13	12:00:00	81749	82200	81659	82155	214570	53293	1
2014.05.13	14:00:00	82155	82238	81749	81915	176390	44919	1
2014.05.13	16:00:00	81915	82042	81532	81870	139040	37224	1
2014.05.14	08:00:00	81712	81937	81689	81779	38170	9912	1
2014.05.14	10:00:00	81787	82283	81614	82230	325030	75286	1
2014.05.14	12:00:00	82230	82583	82140	82200	187510	46049	1
2014.05.14	14:00:00	82200	82463	82185	82298	149600	35835	1
2014.05.14	16:00:00	82283	82448	82200	82395	127380	31965	1
2014.05.15	08:00:00	82313	82343	81900	82012	61860	14550	1
2014.05.15	10:00:00	82012	82110	81314	81509	314280	73543	1
2014.05.15	12:00:00	81517	81532	81209	81381	190600	43873	1
2014.05.15	14:00:00	81374	81404	81081	81344	188460	44912	1
2014.05.15	16:00:00	81336	81734	81276	81734	114220	29067	1
2014.05.16	08:00:00	81472	81637	81119	81532	98620	24859	1
2014.05.16	10:00:00	81532	82403	81276	81449	447410	108527	1
2014.05.16	12:00:00	81441	81779	81389	81637	134570	34151	1
2014.05.16	14:00:00	81629	81727	81396	81697	131900	35148	1
2014.05.16	16:00:00	81697	81922	81592	81592	95340	27190	1
2014.05.19	08:00:00	81554	81554	81231	81306	59290	14401	1
2014.05.19	10:00:00	81306	81314	80608	80668	301240	69636	1
2014.05.19	12:00:00	80668	80976	80645	80705	138700	31357	1
2014.05.19	14:00:00	80698	80871	80630	80698	120270	27983	1
2014.05.19	16:00:00	80698	80953	80570	80871	117280	29223	1
2014.05.20	08:00:00	80811	80931	80623	80660	49230	12300	1
2014.05.20	10:00:00	80668	81381	80488	81306	386680	87563	1
2014.05.20	12:00:00	81314	81517	81126	81194	245160	55861	1
2014.05.20	14:00:00	81201	81284	79436	79459	396530	95358	1
2014.05.20	16:00:00	79451	79594	79068	79128	278010	69767	1
2014.05.21	08:00:00	79406	79684	79248	79579	62370	15572	1
2014.05.21	10:00:00	79564	79932	79143	79894	392310	89837	1
2014.05.21	12:00:00	79887	79932	79436	79586	182070	39565	1
2014.05.21	14:00:00	79579	79834	79331	79451	255330	61122	1
2014.05.21	16:00:00	79459	79489	78543	78783	195650	52083	1
2014.05.22	08:00:00	78497	79143	78497	78963	84210	20831	1
2014.05.22	10:00:00	78963	79887	78835	79241	391140	96046	1
2014.05.22	12:00:00	79233	79834	78971	79579	277930	66336	1
2014.05.22	14:00:00	79571	79789	79354	79662	149340	35718	1
2014.05.22	16:00:00	79654	80045	79564	79992	138160	37364	1
2014.05.23	08:00:00	79939	79954	79699	79827	39550	9562	1
2014.05.23	10:00:00	79812	80030	79481	79797	313820	71674	1
2014.05.23	12:00:00	79789	79894	79616	79879	103090	23429	1
2014.05.23	14:00:00	79879	80007	79181	79264	160980	37266	1
2014.05.23	16:00:00	79264	79684	79203	79684	110830	27706	1
2014.05.26	08:00:00	79917	79984	79774	79872	24260	6678	1
2014.05.26	10:00:00	79887	79924	79684	79692	75090	18383	1
2014.05.26	12:00:00	79699	80030	79692	79819	60070	14353	1
2014.05.26	14:00:00	79827	79984	79812	79909	38020	8787	1
2014.05.26	16:00:00	79909	80285	79894	80202	45150	13169	1
2014.05.27	08:00:00	80135	80142	79872	80000	41730	10720	1
2014.05.27	10:00:00	80015	80615	79466	79609	405050	96631	1
2014.05.27	12:00:00	79609	79722	78783	78895	217490	50223	1
2014.05.27	14:00:00	78895	79001	78603	78790	195350	48327	1
2014.05.27	16:00:00	78798	78911	78603	78903	131220	35711	1
2014.05.28	08:00:00	79098	79331	78956	78986	56490	15551	1
2014.05.28	10:00:00	78986	79444	78445	79316	405110	101176	1
2014.05.28	12:00:00	79316	79519	79233	79399	135840	34322	1
2014.05.28	14:00:00	79414	79879	79128	79496	291540	75219	1
2014.05.28	16:00:00	79504	79819	79429	79504	155450	41739	1
2014.05.29	08:00:00	79361	80037	79309	79782	64710	18674	1
2014.05.29	10:00:00	79782	79887	78986	79309	331140	84025	1
2014.05.29	12:00:00	79316	79459	78948	79211	159250	40559	1
2014.05.29	14:00:00	79211	79309	78497	78753	229810	60978	1
2014.05.29	16:00:00	78753	78948	78678	78738	114940	32594	1
2014.05.30	08:00:00	78618	78618	77882	77972	68490	18808	1
2014.05.30	10:00:00	77979	78482	77791	77904	307620	76274	1
2014.05.30	12:00:00	77904	78009	77461	77596	175330	42215	1
2014.05.30	14:00:00	77589	77754	77386	77566	174110	42456	1
2014.05.30	16:00:00	77574	77604	77258	77258	147660	38610	1
2014.06.02	08:00:00	77536	77776	77521	77694	39810	10638	1
2014.06.02	10:00:00	77694	78152	77476	77942	353730	88916	1
2014.06.02	12:00:00	77942	78024	77311	77499	209340	53356	1
2014.06.02	14:00:00	77506	78325	77378	78129	216370	55260	1
2014.06.02	16:00:00	78122	78167	77769	77769	152570	41055	1
2014.06.03	08:00:00	77506	77686	77393	77559	43450	12255	1
2014.06.03	10:00:00	77566	78084	77378	77957	279170	70804	1
2014.06.03	12:00:00	77957	78392	77949	78144	165040	42827	1
2014.06.03	14:00:00	78144	78467	78047	78370	154080	39510	1
2014.06.03	16:00:00	78370	78565	78167	78565	128500	36718	1
2014.06.04	08:00:00	78257	78392	78107	78227	46650	13409	1
2014.06.04	10:00:00	78227	78332	77724	78032	294000	75893	1
2014.06.04	12:00:00	78032	78250	77934	77979	116400	29076	1
2014.06.04	14:00:00	77987	78137	77776	78062	176960	46807	1
2014.06.04	16:00:00	78054	78257	77761	78257	147600	40831	1
2014.06.05	08:00:00	78295	78798	78152	78573	78620	22385	1
2014.06.05	10:00:00	78573	78753	78182	78340	303920	76216	1
2014.06.05	12:00:00	78332	78520	78002	78235	165340	41073	1
2014.06.05	14:00:00	78235	78250	77484	77551	207290	52498	1
2014.06.05	16:00:00	77544	77731	77491	77529	118390	30623	1
2014.06.06	08:00:00	78603	80180	78603	80037	140180	42216	1
2014.06.06	10:00:00	80045	80277	79309	79782	382530	96279	1
2014.06.06	12:00:00	79774	79984	79571	79684	158170	38899	1
2014.06.06	14:00:00	79684	80075	79601	79992	158600	38918	1
2014.06.06	16:00:00	79992	80270	79909	80270	138130	36024	1
2014.06.09	08:00:00	80525	80525	80015	80090	54290	15701	1
2014.06.09	10:00:00	80097	80886	79954	80826	337750	84911	1
2014.06.09	12:00:00	80826	81344	80743	81276	222050	55647	1
2014.06.09	14:00:00	81269	81975	81269	81779	306480	77479	1
2014.06.09	16:00:00	81787	82057	81682	81930	173650	45489	1
2014.06.10	08:00:00	81629	81960	81502	81727	66110	17121	1
2014.06.10	10:00:00	81727	82005	81261	81344	349170	87618	1
2014.06.10	12:00:00	81336	82162	81224	82042	203890	52380	1
2014.06.10	14:00:00	82035	82125	81494	81742	165550	43650	1
2014.06.10	16:00:00	81734	83214	81719	83214	199530	57200	1
2014.06.11	08:00:00	83086	83424	82921	83379	60220	19630	1
2014.06.11	10:00:00	83372	83387	82448	82906	287410	76125	1
2014.06.11	12:00:00	82906	83251	82771	82808	152340	40518	1
2014.06.11	14:00:00	82808	82936	82463	82643	151350	40137	1
2014.06.11	16:00:00	82628	83026	82628	82816	122740	36591	1
2014.06.13	08:00:00	82313	82463	82110	82298	53920	15767	1
2014.06.13	10:00:00	82290	82846	82245	82530	259940	65802	1
2014.06.13	12:00:00	82530	82613	82230	82388	145070	35927	1
2014.06.13	14:00:00	82388	82523	82208	82463	114060	30633	1
2014.06.13	16:00:00	82455	82673	82328	82523	106310	29643	1
2014.06.16	08:00:00	82816	82868	82215	82335	41500	11759	1
2014.06.16	10:00:00	82335	82485	81975	82313	238220	60687	1
2014.06.16	12:00:00	82328	82380	82080	82283	110760	28421	1
2014.06.16	14:00:00	82275	82313	81885	82042	138680	35582	1
2014.06.16	16:00:00	82042	82283	82012	82283	84290	27926	1
2014.06.17	08:00:00	82238	82523	81907	82050	70720	20904	1
2014.06.17	10:00:00	82057	82110	81419	81569	227780	61019	1
2014.06.17	12:00:00	81569	81622	81306	81517	111120	30621	1
2014.06.17	14:00:00	81434	81434	81434	81434	1970	1571	1
2014.06.18	08:00:00	81575	81871	81560	81715	19170	4928	1
2014.06.18	10:00:00	81708	81819	81160	81286	173850	41501	1
2014.06.18	12:00:00	81279	82159	81256	81915	181830	45465	1
2014.06.18	14:00:00	81915	82604	81811	82456	264010	65474	1
2014.06.18	16:00:00	82456	83003	82426	83003	165950	46102	1
2014.06.20	08:00:00	82478	82574	82078	82152	63160	19519	1
2014.06.20	10:00:00	82137	82359	81797	82004	270290	64445	1
2014.06.20	12:00:00	82004	82330	81945	82026	152220	35955	1
2014.06.20	14:00:00	82026	82189	81937	81997	95710	22375	1
2014.06.20	16:00:00	81997	82174	81937	82174	95990	29481	1
2014.06.23	08:00:00	82241	82374	81989	82048	42850	12701	1
2014.06.23	10:00:00	82048	82233	81204	81330	243790	63089	1
2014.06.23	12:00:00	81323	81575	81219	81538	106440	28069	1
2014.06.23	14:00:00	81530	81530	80975	80975	58340	20130	1
2014.06.23	16:00:00	80975	80975	80975	80975	3740	3528	1
2014.06.24	08:00:00	81242	81345	80960	81197	52410	14791	1
2014.06.24	10:00:00	81197	82463	81071	82426	333830	86099	1
2014.06.24	12:00:00	82433	82596	82248	82344	121930	32244	1
2014.06.24	14:00:00	82344	82478	81737	81789	202410	55123	1
2014.06.24	16:00:00	81789	81789	81145	81597	232180	62053	1
2014.06.25	08:00:00	81486	81552	80790	81012	69730	19529	1
2014.06.25	10:00:00	81019	81686	80701	81079	377550	93079	1
2014.06.25	12:00:00	81079	81204	80857	81019	133750	33223	1
2014.06.25	14:00:00	81019	81034	80079	80316	201910	53788	1
2014.06.25	16:00:00	80324	80383	79872	79939	159160	45147	1
2014.06.26	08:00:00	80250	80612	80205	80472	51460	15077	1
2014.06.26	10:00:00	80479	80620	79887	80346	374720	90775	1
2014.06.26	12:00:00	80353	80479	80079	80242	155660	37534	1
2014.06.26	14:00:00	80235	80553	80235	80442	129880	31271	1
2014.06.26	16:00:00	80435	80583	79924	79946	126070	34499	1
2014.06.27	08:00:00	79939	80057	79709	79768	48610	14445	1
2014.06.27	10:00:00	79776	80390	79665	80124	253060	64667	1
2014.06.27	12:00:00	80124	80190	79554	79606	146030	37160	1
2014.06.27	14:00:00	79613	79672	79235	79546	201280	55200	1
2014.06.27	16:00:00	79532	79768	79517	79731	115080	31473	1
2014.06.30	08:00:00	79613	79939	79465	79539	61560	17716	1
2014.06.30	10:00:00	79554	79872	79250	79443	236010	57797	1
2014.06.30	12:00:00	79443	79495	79021	79176	138880	34555	1
2014.06.30	14:00:00	79176	79458	78873	79398	162170	42322	1
2014.06.30	16:00:00	79398	79687	79309	79317	141390	39787	1
2014.07.01	08:00:00	79768	80028	79731	79916	49780	13418	1
2014.07.01	10:00:00	79924	80412	79657	79909	318800	80592	1
2014.07.01	12:00:00	79902	79976	79391	79509	143440	35694	1
2014.07.01	14:00:00	79509	79731	79139	79569	166600	41910	1
2014.07.01	16:00:00	79561	79709	79384	79524	90690	23697	1
2014.07.02	08:00:00	79783	79931	79324	79546	67690	19713	1
2014.07.02	10:00:00	79532	79709	79206	79665	301440	75533	1
2014.07.02	12:00:00	79665	79709	79021	79302	198600	50171	1
2014.07.02	14:00:00	79302	79391	78880	78954	161970	41637	1
2014.07.02	16:00:00	78947	79480	78939	79206	111800	31509	1
2014.07.03	08:00:00	78880	78999	78480	78851	77060	24950	1
2014.07.03	10:00:00	78843	79768	78754	79583	313700	78866	1
2014.07.03	12:00:00	79583	80183	79398	79983	177120	45149	1
2014.07.03	14:00:00	79983	80368	79872	80257	96160	27505	1
2014.07.03	16:00:00	80250	80657	80205	80612	67450	26782	1
2014.07.04	08:00:00	80449	80686	80405	80620	25940	7672	1
2014.07.04	10:00:00	80605	80627	80272	80405	108850	27176	1
2014.07.04	12:00:00	80398	80908	80309	80849	50670	14992	1
2014.07.04	14:00:00	80849	80982	80834	80849	12810	4185	1
2014.07.07	08:00:00	80449	80605	80057	80190	56520	16853	1
2014.07.07	10:00:00	80183	80361	79746	79976	235600	60047	1
2014.07.07	12:00:00	79968	80331	79805	80242	128070	32827	1
2014.07.07	14:00:00	80242	80523	80198	80361	147500	37319	1
2014.07.07	16:00:00	80368	80501	80227	80324	100040	27282	1
2014.07.08	08:00:00	80375	80583	80316	80405	32880	9086	1
2014.07.08	10:00:00	80405	80486	79887	80050	223730	58960	1
2014.07.08	12:00:00	80057	80190	79813	79850	148060	37982	1
2014.07.08	14:00:00	79842	80183	79791	80065	58520	16023	1
2014.07.10	08:00:00	79991	81545	79976	81212	110360	33505	1
2014.07.10	10:00:00	81212	81249	80405	81116	332860	82909	1
2014.07.10	12:00:00	81116	81567	80960	81375	176270	44672	1
2014.07.10	14:00:00	81382	81626	81212	81486	149850	37975	1
2014.07.10	16:00:00	81486	81708	81390	81434	96430	28424	1
2014.07.11	08:00:00	81552	81663	81367	81515	34970	9486	1
2014.07.11	10:00:00	81515	81923	81108	81811	272850	71748	1
2014.07.11	12:00:00	81819	82122	81745	81774	144620	36838	1
2014.07.11	14:00:00	81782	81960	81656	81893	115540	29644	1
2014.07.11	16:00:00	81893	82019	81745	81819	96100	26100	1
2014.07.14	08:00:00	82233	82470	82137	82381	41560	11178	1
2014.07.14	10:00:00	82381	83225	82352	83040	291300	73037	1
2014.07.14	12:00:00	83048	83322	82988	83114	134640	35123	1
2014.07.14	14:00:00	83114	83507	82996	83410	150290	41045	1
2014.07.14	16:00:00	83418	83433	83181	83225	114370	32159	1
2014.07.15	08:00:00	83211	83447	83100	83248	46890	13182	1
2014.07.15	10:00:00	83262	83440	83011	83218	255170	67436	1
2014.07.15	12:00:00	83225	83292	83107	83233	97680	25863	1
2014.07.15	14:00:00	83233	83699	83159	83632	162760	44284	1
2014.07.15	16:00:00	83632	83766	83455	83484	123440	34764	1
2014.07.16	08:00:00	83943	84017	83721	83899	44400	12108	1
2014.07.16	10:00:00	83884	84084	83174	83233	287620	79873	1
2014.07.16	12:00:00	83225	83447	82840	83225	204340	56382	1
2014.07.16	14:00:00	83233	83292	82959	83107	132390	35698	1
2014.07.16	16:00:00	83107	83255	83018	83166	82460	26355	1
2014.07.17	08:00:00	82803	82803	82581	82766	33950	10989	1
2014.07.17	10:00:00	82759	83262	82493	82648	272370	78057	1
2014.07.17	12:00:00	82641	83558	82359	83529	266050	74068	1
2014.07.17	14:00:00	83536	83884	82863	83285	321920	85892	1
2014.07.17	16:00:00	83285	83322	82559	82729	192070	55503	1
2014.07.18	08:00:00	85069	85579	84758	85276	72510	22816	1
2014.07.18	10:00:00	85268	85616	84587	85372	394080	104470	1
2014.07.18	12:00:00	85372	85757	85217	85342	221250	56228	1
2014.07.18	14:00:00	85350	85594	85054	85076	206320	51193	1
2014.07.18	16:00:00	85076	85224	84861	85202	121200	34423	1
2014.07.21	08:00:00	85009	85076	84884	84935	31560	9042	1
2014.07.21	10:00:00	84943	85305	84743	85150	299300	76509	1
2014.07.21	12:00:00	85150	85291	84928	85076	142780	36056	1
2014.07.21	14:00:00	85076	85816	85069	85727	170870	45498	1
2014.07.21	16:00:00	85727	86075	85624	86068	166100	47766	1
2014.07.22	08:00:00	86164	86312	85957	86097	53010	16596	1
2014.07.22	10:00:00	86112	86364	85661	85979	282310	77141	1
2014.07.22	12:00:00	85986	86401	85846	86194	161620	43176	1
2014.07.22	14:00:00	86201	86519	85957	86475	206060	56079	1
2014.07.22	16:00:00	86482	86660	86246	86519	119530	37083	1
2014.07.23	08:00:00	85187	85735	84980	85505	86400	26143	1
2014.07.23	10:00:00	85498	85912	85424	85750	265550	71283	1
2014.07.23	12:00:00	85757	85779	85202	85387	165090	42195	1
2014.07.23	14:00:00	85387	85394	84987	85209	151650	41067	1
2014.07.23	16:00:00	85209	85572	85202	85572	90330	28544	1
2014.07.24	08:00:00	85809	85883	85690	85824	31540	9019	1
2014.07.24	10:00:00	85816	85935	85320	85594	264930	73673	1
2014.07.24	12:00:00	85594	86038	85505	85912	152160	44469	1
2014.07.24	14:00:00	85905	86549	85838	86394	209260	62022	1
2014.07.24	16:00:00	86394	86475	86105	86238	130760	40952	1
2014.07.25	08:00:00	86016	86290	85949	86157	37990	10672	1
2014.07.25	10:00:00	86179	86386	85942	86149	215360	48159	1
2014.07.25	12:00:00	86149	86186	85905	86060	120770	31437	1
2014.07.25	14:00:00	86068	86186	85750	85787	105190	28908	1
2014.07.25	16:00:00	85772	86223	85750	86223	79720	25960	1
2014.07.28	08:00:00	86342	86482	86297	86349	37350	11022	1
2014.07.28	10:00:00	86342	86431	85535	85550	214960	60697	1
2014.07.28	12:00:00	85550	85801	85298	85587	155400	43505	1
2014.07.28	14:00:00	85579	86009	85557	85824	154200	38865	1
2014.07.28	16:00:00	85824	85898	85676	85690	81270	25955	1
2014.07.29	08:00:00	85957	85986	85698	85720	34110	10278	1
2014.07.29	10:00:00	85720	86275	85046	85231	335220	90974	1
2014.07.29	12:00:00	85217	85276	84802	85231	160040	45619	1
2014.07.29	14:00:00	85224	85305	84995	85083	99760	27264	1
2014.07.29	16:00:00	85076	85113	84846	84972	89500	27075	1
2014.07.30	08:00:00	85054	85202	84906	85172	39170	12167	1
2014.07.30	10:00:00	85172	85335	84476	84617	328540	92605	1
2014.07.30	12:00:00	84610	84743	84291	84402	158120	44964	1
2014.07.30	14:00:00	84380	85009	84210	84587	259450	69506	1
2014.07.30	16:00:00	84595	84735	84388	84388	98730	28431	1
2014.07.31	08:00:00	83877	84091	83595	83647	69260	21009	1
2014.07.31	10:00:00	83640	83825	82855	82937	409680	111266	1
2014.07.31	12:00:00	82922	83070	82374	82596	245740	65696	1
2014.07.31	14:00:00	82596	82922	82515	82833	184600	51068	1
2014.07.31	16:00:00	82833	83122	82781	82840	163500	50711	1
2014.08.01	08:00:00	82441	82811	81945	82670	113150	36287	1
2014.08.01	10:00:00	82670	83240	82411	82633	333270	82666	1
2014.08.01	12:00:00	82641	82655	81989	82182	269560	67418	1
2014.08.01	14:00:00	82189	82870	82122	82766	211400	57050	1
2014.08.01	16:00:00	82759	83092	82692	83011	123100	36787	1
2014.08.04	08:00:00	83410	83573	83329	83499	46280	13441	1
2014.08.04	10:00:00	83499	83521	82411	82493	325180	89224	1
2014.08.04	12:00:00	82485	83144	82433	83129	167900	46041	1
2014.08.04	14:00:00	83122	83707	83025	83655	186160	52124	1
2014.08.04	16:00:00	83662	84291	83477	84291	138280	42128	1
2014.08.05	08:00:00	83973	84017	83647	83899	86660	26589	1
2014.08.05	10:00:00	83892	84499	83529	84365	378490	103451	1
2014.08.05	12:00:00	84358	84521	83736	83788	249130	68655	1
2014.08.05	14:00:00	83803	84210	83211	83344	346960	97689	1
2014.08.05	16:00:00	83336	83499	83077	83248	150490	43955	1
2014.08.06	08:00:00	83003	83477	82855	83359	67010	22509	1
2014.08.06	10:00:00	83359	83914	82559	83795	443600	123395	1
2014.08.06	12:00:00	83795	84306	83647	83980	260570	71079	1
2014.08.06	14:00:00	83988	84091	83699	83736	198760	54337	1
2014.08.06	16:00:00	83729	84054	83647	83647	120820	35275	1
2014.08.07	08:00:00	83640	84373	83573	84343	75520	22378	1
2014.08.07	10:00:00	84343	84432	83403	83640	380030	103286	1
2014.08.07	12:00:00	83647	83670	83011	83114	305320	78942	1
2014.08.07	14:00:00	83107	83425	83040	83122	243980	65656	1
2014.08.07	16:00:00	83129	83692	82937	83692	190670	53265	1
2014.08.08	08:00:00	83595	83603	82411	82633	126830	38870	1
2014.08.08	10:00:00	82618	82900	82411	82537	327060	86574	1
2014.08.08	12:00:00	82530	82641	81945	82026	206860	55673	1
2014.08.08	14:00:00	82019	82604	81997	82448	208020	56595	1
2014.08.08	16:00:00	82448	82589	82004	82004	143250	43738	1
2014.08.11	08:00:00	81982	82877	81915	82826	75720	21339	1
2014.08.11	10:00:00	82818	83558	82737	83477	341370	91278	1
2014.08.11	12:00:00	83477	83692	83292	83595	166450	44115	1
2014.08.11	14:00:00	83588	83832	83270	83721	203180	56285	1
2014.08.11	16:00:00	83714	84277	83714	84277	130350	39216	1
