<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.03.06	10:00:00	71704	71841	71346	71536	135900	35688	1
2014.03.06	11:00:00	71529	72252	71514	72138	169230	46133	1
2014.03.06	12:00:00	72146	72640	72123	72610	114410	29964	1
2014.03.06	13:00:00	72618	72640	72435	72519	60530	16439	1
2014.03.06	14:00:00	72519	72762	72359	72686	78780	21194	1
2014.03.06	15:00:00	72694	72854	72115	72153	121540	34785	1
2014.03.06	16:00:00	72153	72351	72115	72222	75170	19619	1
2014.03.06	17:00:00	72214	72343	72153	72305	44300	13595	1
2014.03.07	09:00:00	72047	72184	71750	71879	45990	13584	1
2014.03.07	10:00:00	71879	72442	71605	72351	192190	52392	1
2014.03.07	11:00:00	72343	72511	71635	71955	191090	50032	1
2014.03.07	12:00:00	71948	72077	71727	71742	93860	24020	1
2014.03.07	13:00:00	71734	71940	71514	71894	95650	25697	1
2014.03.07	14:00:00	71902	72016	71445	71475	82710	22622	1
2014.03.07	15:00:00	71468	71529	70836	70950	140350	39072	1
2014.03.07	16:00:00	70950	71087	70661	70889	110110	30000	1
2014.03.07	17:00:00	70882	71034	70828	70889	49040	15280	1
2014.03.10	09:00:00	70691	70737	70204	70402	56770	15111	1
2014.03.10	10:00:00	70402	70577	69816	69930	154170	41931	1
2014.03.10	11:00:00	69937	69937	69465	69640	136530	35942	1
2014.03.10	12:00:00	69633	69876	69549	69694	93500	25675	1
2014.03.10	13:00:00	69686	69854	69587	69747	61220	15449	1
2014.03.10	14:00:00	69747	69846	69382	69519	81250	21139	1
2014.03.10	15:00:00	69511	69793	69290	69633	91350	24739	1
2014.03.10	16:00:00	69625	69960	69473	69861	105770	28638	1
2014.03.10	17:00:00	69861	69975	69640	69930	44480	13643	1
2014.03.11	09:00:00	70074	70569	70074	70440	95840	27162	1
2014.03.11	10:00:00	70432	70592	70082	70257	171980	46439	1
2014.03.11	11:00:00	70257	70691	70014	70577	135620	37268	1
2014.03.11	12:00:00	70585	70630	70288	70379	100890	29007	1
2014.03.11	13:00:00	70371	70455	69915	70265	109850	29805	1
2014.03.11	14:00:00	70257	70265	69876	70021	110920	29501	1
2014.03.11	15:00:00	70014	70044	69579	69816	111540	29668	1
2014.03.11	16:00:00	69816	70196	69678	70067	93140	26598	1
2014.03.11	17:00:00	70074	70250	69975	70189	35660	11021	1
2014.03.12	09:00:00	69785	70029	69640	69823	46250	14263	1
2014.03.12	10:00:00	69816	70143	69732	70021	120250	34255	1
2014.03.12	11:00:00	70014	70379	69998	70158	111380	30439	1
2014.03.12	12:00:00	70143	70470	70105	70135	86200	23500	1
2014.03.12	13:00:00	70128	70371	69960	70280	72220	18888	1
2014.03.12	14:00:00	70272	70425	70059	70333	61480	16565	1
2014.03.12	15:00:00	70341	70425	70097	70097	73880	20154	1
2014.03.12	16:00:00	70097	70356	70021	70318	70700	20162	1
2014.03.12	17:00:00	70318	70638	70265	70638	33960	11233	1
2014.03.13	09:00:00	70417	70684	70387	70615	48230	13879	1
2014.03.13	10:00:00	70615	70790	70333	70440	142790	39402	1
2014.03.13	11:00:00	70432	70508	70105	70227	111710	30985	1
2014.03.13	12:00:00	70242	70303	69823	69846	111980	30855	1
2014.03.13	13:00:00	69846	69884	69450	69503	97180	26837	1
2014.03.13	14:00:00	69503	69808	69366	69694	100960	28928	1
2014.03.13	15:00:00	69678	69762	69473	69564	80810	22065	1
2014.03.13	16:00:00	69564	69762	69458	69587	87000	24592	1
2014.03.13	17:00:00	69587	69747	69564	69717	35800	12265	1
2014.03.14	09:00:00	69648	69869	69442	69541	65740	19601	1
2014.03.14	10:00:00	69557	69694	69214	69343	138510	39251	1
2014.03.14	11:00:00	69351	69899	69290	69313	144400	40992	1
2014.03.14	12:00:00	69313	69366	68879	69199	144560	40203	1
2014.03.14	13:00:00	69206	69412	69062	69351	87720	24699	1
2014.03.14	14:00:00	69359	69397	68986	69290	70460	19606	1
2014.03.14	15:00:00	69290	69313	68856	68894	75710	22928	1
2014.03.14	16:00:00	68887	69100	68757	68894	87790	25988	1
2014.03.14	17:00:00	68902	68978	68780	68978	32970	12176	1
2014.03.17	09:00:00	69199	69366	69138	69267	38800	11373	1
2014.03.17	10:00:00	69244	69701	69222	69496	115370	31543	1
2014.03.17	11:00:00	69488	69663	69298	69374	102390	27884	1
2014.03.17	12:00:00	69366	69488	69161	69351	70570	19987	1
2014.03.17	13:00:00	69351	69404	69046	69115	81060	24493	1
2014.03.17	14:00:00	69123	69199	68955	69046	62780	18355	1
2014.03.17	15:00:00	69046	69283	68864	69145	91470	26654	1
2014.03.17	16:00:00	69145	69229	69024	69115	61920	17295	1
2014.03.17	17:00:00	69107	69138	68902	68902	27260	9797	1
2014.03.18	09:00:00	69153	69290	69024	69252	31900	10352	1
2014.03.18	10:00:00	69252	69397	69001	69237	127040	35908	1
2014.03.18	11:00:00	69237	69816	69237	69633	147610	42840	1
2014.03.18	12:00:00	69640	70272	69595	70097	119700	32634	1
2014.03.18	13:00:00	70105	70356	69930	70326	80080	22504	1
2014.03.18	14:00:00	70341	70463	70204	70310	71970	20412	1
2014.03.18	15:00:00	70310	70706	70295	70623	83450	24353	1
2014.03.18	16:00:00	70623	70874	70501	70722	87190	26911	1
2014.03.18	17:00:00	70737	70843	70661	70843	41670	14484	1
2014.03.19	09:00:00	70645	70790	70585	70661	37490	10723	1
2014.03.19	10:00:00	70661	70775	70318	70653	109100	30355	1
2014.03.19	11:00:00	70661	71163	70448	71125	127220	35422	1
2014.03.19	12:00:00	71118	71422	70965	70988	92960	28355	1
2014.03.19	13:00:00	70988	71460	70981	71445	75230	21587	1
2014.03.19	14:00:00	71445	71757	71194	71521	104260	30186	1
2014.03.19	15:00:00	71536	71711	70988	71514	165540	46055	1
2014.03.19	16:00:00	71506	71582	70996	71430	154100	42861	1
2014.03.19	17:00:00	71445	71453	71178	71224	41210	13229	1
2014.03.20	09:00:00	70813	71026	70684	70882	56880	16185	1
2014.03.20	10:00:00	70882	71369	70645	71323	180340	48602	1
2014.03.20	11:00:00	71308	72283	71217	72054	272770	73375	1
2014.03.20	12:00:00	72054	72404	71955	72267	108130	29329	1
2014.03.20	13:00:00	72267	72496	72146	72435	81730	21326	1
2014.03.20	14:00:00	72420	72541	72176	72519	72310	18707	1
2014.03.20	15:00:00	72519	72816	72473	72656	110060	29175	1
2014.03.20	16:00:00	72656	72663	72382	72557	90980	25474	1
2014.03.20	17:00:00	72549	72564	72001	72031	80440	27421	1
2014.03.21	09:00:00	71369	71582	70973	71346	98610	27184	1
2014.03.21	10:00:00	71361	72671	71331	72412	231570	66611	1
2014.03.21	11:00:00	72420	73021	72206	72945	184960	56412	1
2014.03.21	12:00:00	72960	73295	72823	73014	118080	33435	1
2014.03.21	13:00:00	73006	73242	72793	73021	71390	20745	1
2014.03.21	14:00:00	73029	73082	72519	72557	89450	25945	1
2014.03.21	15:00:00	72564	73036	72412	72945	121720	37700	1
2014.03.21	16:00:00	72937	72937	72336	72549	100150	30256	1
2014.03.21	17:00:00	72541	72831	72450	72831	48600	16780	1
2014.03.24	09:00:00	72686	73158	72640	73067	67110	18805	1
2014.03.24	10:00:00	73074	73219	72656	72816	163630	44198	1
2014.03.24	11:00:00	72816	72960	72580	72861	120300	31411	1
2014.03.24	12:00:00	72869	73204	72595	73097	127010	35790	1
2014.03.24	13:00:00	73097	73135	72717	73036	93380	26620	1
2014.03.24	14:00:00	73036	73646	73006	73539	148620	44901	1
2014.03.24	15:00:00	73539	73775	73341	73455	122240	34796	1
2014.03.24	16:00:00	73448	73699	73371	73478	84010	23729	1
2014.03.24	17:00:00	73470	73859	73463	73859	38910	13682	1
2014.03.25	09:00:00	73128	74057	72968	73920	117050	34831	1
2014.03.25	10:00:00	73927	74727	73478	74041	213460	60363	1
2014.03.25	11:00:00	74049	74194	73402	73668	168890	46806	1
2014.03.25	12:00:00	73676	73805	73333	73493	117020	31547	1
2014.03.25	13:00:00	73493	73973	73455	73828	92850	25773	1
2014.03.25	14:00:00	73821	74080	73653	73752	87880	26735	1
2014.03.25	15:00:00	73745	73920	73547	73607	61100	17124	1
2014.03.25	16:00:00	73607	73897	73569	73836	75910	26215	1
2014.03.25	17:00:00	73836	74026	73745	74011	42480	13405	1
2014.03.26	09:00:00	74102	74422	74049	74285	72020	19378	1
2014.03.26	10:00:00	74285	74643	73889	74316	185490	47254	1
2014.03.26	11:00:00	74316	74529	74239	74323	88380	22054	1
2014.03.26	12:00:00	74323	74468	74057	74262	80150	21556	1
2014.03.26	13:00:00	74270	74293	73828	73942	75260	19588	1
2014.03.26	14:00:00	73958	74049	73600	73638	90960	24861	1
2014.03.26	15:00:00	73646	73684	73409	73630	91960	25054	1
2014.03.26	16:00:00	73623	73699	73341	73455	70990	19268	1
2014.03.26	17:00:00	73455	73554	73280	73554	43250	13870	1
2014.03.27	09:00:00	73813	73813	73128	73387	66470	19096	1
2014.03.27	10:00:00	73371	75404	73364	75245	318600	93047	1
2014.03.27	11:00:00	75245	75481	75001	75450	170240	43233	1
2014.03.27	12:00:00	75458	75755	75130	75161	129110	33221	1
2014.03.27	13:00:00	75153	75442	75062	75245	94460	25611	1
2014.03.27	14:00:00	75260	75732	75237	75679	92130	24991	1
2014.03.27	15:00:00	75686	75983	75587	75724	138300	39448	1
2014.03.27	16:00:00	75732	75968	75671	75892	92110	25399	1
2014.03.27	17:00:00	75892	76425	75884	76402	65770	19124	1
2014.03.28	09:00:00	76227	76607	76067	76356	57920	15142	1
2014.03.28	10:00:00	76356	76813	75907	76410	235690	59223	1
2014.03.28	11:00:00	76417	76676	75937	76074	179970	47763	1
2014.03.28	12:00:00	76090	76516	76052	76303	104400	27889	1
2014.03.28	13:00:00	76303	76394	76052	76151	53050	13025	1
2014.03.28	14:00:00	76151	76470	75953	76280	79000	21890	1
2014.03.28	15:00:00	76280	76333	75846	75960	94290	25275	1
2014.03.28	16:00:00	75960	76265	75861	76120	89920	25759	1
2014.03.28	17:00:00	76120	76295	76090	76143	33330	10331	1
2014.03.31	09:00:00	76295	76722	76257	76577	46670	12228	1
2014.03.31	10:00:00	76577	77034	76371	76821	154800	40337	1
2014.03.31	11:00:00	76813	76912	76577	76745	113330	28809	1
2014.03.31	12:00:00	76745	76775	76531	76684	74100	18644	1
2014.03.31	13:00:00	76676	76920	76607	76767	56870	15590	1
2014.03.31	14:00:00	76767	76965	76684	76729	63390	16431	1
2014.03.31	15:00:00	76722	76828	76539	76691	78660	21020	1
2014.03.31	16:00:00	76684	77034	76646	76859	82670	24172	1
2014.03.31	17:00:00	76859	77034	76844	76935	30990	10167	1
2014.04.01	09:00:00	76783	77354	76714	77285	71740	20319	1
2014.04.01	10:00:00	77300	77422	76646	76706	151200	39750	1
2014.04.01	11:00:00	76691	76851	76044	76090	167260	45704	1
2014.04.01	12:00:00	76090	76539	76082	76478	79740	20973	1
2014.04.01	13:00:00	76478	76592	76272	76341	72900	18847	1
2014.04.01	14:00:00	76333	76547	76227	76524	58530	15494	1
2014.04.01	15:00:00	76524	76790	76478	76630	85570	23502	1
2014.04.01	16:00:00	76630	76874	76501	76828	73870	19668	1
2014.04.01	17:00:00	76821	77179	76783	77179	35020	12032	1
2014.04.02	09:00:00	77011	77179	76828	76844	50250	15085	1
2014.04.02	10:00:00	76844	77651	76691	77476	206200	57986	1
2014.04.02	11:00:00	77483	77894	77415	77856	154000	40926	1
2014.04.02	12:00:00	77864	78336	77727	78260	163320	43978	1
2014.04.02	13:00:00	78260	78953	78229	78732	194060	55440	1
2014.04.02	14:00:00	78724	78831	78427	78686	125360	34332	1
2014.04.02	15:00:00	78694	79021	78587	78991	104870	29127	1
2014.04.02	16:00:00	78983	79219	78854	79135	118860	32737	1
2014.04.02	17:00:00	79135	79143	78831	78831	40320	13168	1
2014.04.03	09:00:00	78747	79105	78526	78991	79670	22138	1
2014.04.03	10:00:00	78998	79470	78168	78458	248210	63265	1
2014.04.03	11:00:00	78435	78648	78031	78359	151330	38504	1
2014.04.03	12:00:00	78359	78838	78252	78709	121560	30712	1
2014.04.03	13:00:00	78701	78762	78336	78503	69820	17624	1
2014.04.03	14:00:00	78511	78732	78130	78138	94590	24540	1
2014.04.03	15:00:00	78138	78359	77932	78199	109500	28101	1
2014.04.03	16:00:00	78191	78511	78016	78511	95000	24551	1
2014.04.03	17:00:00	78503	78778	78450	78778	38050	10338	1
2014.04.04	09:00:00	78755	79920	78701	79737	127360	34913	1
2014.04.04	10:00:00	79760	79844	79128	79676	221280	53982	1
2014.04.04	11:00:00	79684	79904	79204	79341	145520	38597	1
2014.04.04	12:00:00	79356	79470	78831	78907	136290	34759	1
2014.04.04	13:00:00	78907	79410	78846	79067	106530	27574	1
2014.04.04	14:00:00	79052	79311	78549	78618	109480	29501	1
2014.04.04	15:00:00	78610	78663	77993	78214	117100	32626	1
2014.04.04	16:00:00	78222	78222	77902	78100	87170	23293	1
2014.04.04	17:00:00	78108	78305	78016	78305	36070	10628	1
2014.04.07	09:00:00	78275	79470	78191	79128	110410	31633	1
2014.04.07	10:00:00	79135	79272	78656	79120	163430	40862	1
2014.04.07	11:00:00	79143	79569	79036	79265	156600	38459	1
2014.04.07	12:00:00	79280	79547	79044	79059	101790	24647	1
2014.04.07	13:00:00	79052	79242	78831	79014	94360	24184	1
2014.04.07	14:00:00	79014	79364	78915	78976	93190	25093	1
2014.04.07	15:00:00	78976	79653	78930	79615	136710	38588	1
2014.04.07	16:00:00	79608	79798	79493	79608	109190	28997	1
2014.04.07	17:00:00	79608	79722	79531	79691	34380	10438	1
2014.04.08	09:00:00	79790	81245	79790	81191	145210	40446	1
2014.04.08	10:00:00	81199	81549	80841	81054	209420	53759	1
2014.04.08	11:00:00	81054	81100	80133	80643	251210	66396	1
2014.04.08	12:00:00	80643	80803	79722	79722	173030	44495	1
2014.04.08	13:00:00	79752	79965	79052	79166	164690	43064	1
2014.04.08	14:00:00	79166	79303	78679	78793	121750	34043	1
2014.04.08	15:00:00	78800	78953	78382	78542	162540	44696	1
2014.04.08	16:00:00	78542	78800	78328	78739	109450	29465	1
2014.04.08	17:00:00	78732	78808	78488	78580	43330	12222	1
2014.04.09	09:00:00	78884	78915	78206	78321	79840	20584	1
2014.04.09	10:00:00	78305	78427	77384	77460	246930	61156	1
2014.04.09	11:00:00	77460	77772	77255	77643	165730	40518	1
2014.04.09	12:00:00	77651	78077	77430	77704	129560	32497	1
2014.04.09	13:00:00	77704	78047	77696	77757	71910	17800	1
2014.04.09	14:00:00	77772	77955	77575	77643	87570	21574	1
2014.04.09	15:00:00	77635	78717	77437	77605	319450	81854	1
2014.04.09	16:00:00	77590	78168	77468	78016	114910	30439	1
2014.04.09	17:00:00	78016	78549	77932	78549	38680	11531	1
2014.04.10	09:00:00	78245	78549	77917	78001	83510	22567	1
2014.04.10	10:00:00	77978	78701	77772	78062	214750	52458	1
2014.04.10	11:00:00	78054	78206	77483	77498	171630	42504	1
2014.04.10	12:00:00	77498	77795	77377	77727	134280	32408	1
2014.04.10	13:00:00	77719	77788	77468	77727	86960	21415	1
2014.04.10	14:00:00	77742	78100	77651	77871	112110	28716	1
2014.04.10	15:00:00	77856	77917	77392	77514	99690	25686	1
2014.04.10	16:00:00	77506	77811	77262	77681	134920	35167	1
2014.04.10	17:00:00	77681	78024	77681	77970	46500	14445	1
2014.04.11	09:00:00	77445	77712	77171	77384	71900	18999	1
2014.04.11	10:00:00	77361	77658	76950	77590	197970	50115	1
2014.04.11	11:00:00	77590	78503	77491	78435	237220	62159	1
2014.04.11	12:00:00	78435	78602	78146	78420	122900	32437	1
2014.04.11	13:00:00	78412	78542	78077	78435	97340	24383	1
2014.04.11	14:00:00	78443	78778	78252	78625	112580	30060	1
2014.04.11	15:00:00	78625	79105	78602	78838	172660	45989	1
2014.04.11	16:00:00	78838	79082	78701	79052	95100	27140	1
2014.04.11	17:00:00	79052	79174	78892	78892	44680	13175	1
2014.04.14	09:00:00	78930	79425	78671	79174	79470	21841	1
2014.04.14	10:00:00	79181	79478	78214	78724	202920	52521	1
2014.04.14	11:00:00	78709	78915	78488	78496	95220	24082	1
2014.04.14	12:00:00	78488	79097	78450	78998	118520	30008	1
2014.04.14	13:00:00	78991	79234	78778	78846	92230	22463	1
2014.04.14	14:00:00	78846	78884	78313	78427	97920	25133	1
2014.04.14	15:00:00	78420	78496	78161	78374	94480	23828	1
2014.04.14	16:00:00	78374	78648	78305	78427	118890	30088	1
2014.04.14	17:00:00	78404	78854	78382	78762	44470	12786	1
2014.04.15	09:00:00	78732	78770	77849	77932	78860	22939	1
2014.04.15	10:00:00	77917	78298	77384	77415	184350	46429	1
2014.04.15	11:00:00	77407	77552	76562	76615	240220	62114	1
2014.04.15	12:00:00	76607	76851	76036	76234	218770	57473	1
2014.04.15	13:00:00	76227	76524	75953	76349	159340	42976	1
2014.04.15	14:00:00	76349	76653	76280	76630	129030	33088	1
2014.04.15	15:00:00	76630	77011	76501	76950	124940	32803	1
2014.04.15	16:00:00	76958	77102	76706	76737	126040	34146	1
2014.04.15	17:00:00	76745	77057	76714	76965	53160	16393	1
2014.04.16	09:00:00	77506	77656	77040	77529	32250	8159	1
2014.04.16	10:00:00	77521	77641	76980	77176	124020	29180	1
2014.04.16	11:00:00	77183	77626	76853	77416	133030	31979	1
2014.04.16	12:00:00	77408	78032	77303	77799	115380	28904	1
2014.04.16	13:00:00	77799	77957	77566	77791	83800	19908	1
2014.04.16	14:00:00	77799	77829	77469	77634	94220	21456	1
2014.04.16	15:00:00	77634	78002	77326	77957	122900	31093	1
2014.04.16	16:00:00	77964	78212	77859	78047	101660	28403	1
2014.04.16	17:00:00	78054	78152	77694	77882	47260	14777	1
2014.04.17	09:00:00	77461	78805	77461	78325	87280	24799	1
2014.04.17	10:00:00	78317	78332	77506	77521	164070	41580	1
2014.04.17	11:00:00	77536	78017	77393	77934	141570	35663	1
2014.04.17	12:00:00	77934	78257	77746	78084	97280	25735	1
2014.04.17	13:00:00	78084	78475	78017	78332	75900	18919	1
2014.04.17	14:00:00	78340	78745	78317	78618	84950	21178	1
2014.04.17	15:00:00	78625	79451	78618	79211	167320	43842	1
2014.04.17	16:00:00	79203	79722	79203	79459	134730	35918	1
2014.04.17	17:00:00	79459	79639	79294	79459	42800	12929	1
2014.04.22	09:00:00	79759	79849	79046	79399	54640	14308	1
2014.04.22	10:00:00	79376	79406	78685	79271	166220	44705	1
2014.04.22	11:00:00	79271	79909	79061	79166	163160	41398	1
2014.04.22	12:00:00	79151	79294	78911	79076	95870	23310	1
2014.04.22	13:00:00	79068	79128	78768	79038	76240	19199	1
2014.04.22	14:00:00	79038	79121	78723	79053	94120	24386	1
2014.04.22	15:00:00	79061	79264	78956	79128	75410	19053	1
2014.04.22	16:00:00	79143	79241	78963	79091	83460	20430	1
2014.04.22	17:00:00	79098	79098	78873	78933	36540	10179	1
2014.04.23	09:00:00	78963	79008	78490	78753	56260	13859	1
2014.04.23	10:00:00	78753	79016	78362	78512	167320	44216	1
2014.04.23	11:00:00	78505	78948	78407	78730	137210	33241	1
2014.04.23	12:00:00	78730	78745	78122	78302	124880	30485	1
2014.04.23	13:00:00	78295	78558	78257	78467	68880	16741	1
2014.04.23	14:00:00	78467	78678	78332	78332	73770	18540	1
2014.04.23	15:00:00	78332	78625	78287	78475	76020	19220	1
2014.04.23	16:00:00	78467	78588	78332	78385	64930	16190	1
2014.04.23	17:00:00	78377	78813	78377	78813	41060	11295	1
2014.04.24	09:00:00	79068	79143	78783	78828	58000	15715	1
2014.04.24	10:00:00	78828	79001	77844	78032	212050	55514	1
2014.04.24	11:00:00	78032	78385	77829	78302	134920	35361	1
2014.04.24	12:00:00	78295	78573	78197	78550	93410	25462	1
2014.04.24	13:00:00	78550	78655	78377	78588	63750	17060	1
2014.04.24	14:00:00	78588	78685	78167	78227	76090	20916	1
2014.04.24	15:00:00	78227	78663	78152	78505	99150	27057	1
2014.04.24	16:00:00	78505	78978	78445	78798	109770	30855	1
2014.04.24	17:00:00	78798	78941	78715	78903	32560	10371	1
2014.04.25	09:00:00	78497	78618	78062	78197	68310	17939	1
2014.04.25	10:00:00	78190	78452	77739	77994	176110	42939	1
2014.04.25	11:00:00	77979	78182	77761	77844	129790	32542	1
2014.04.25	12:00:00	77852	77987	77544	77882	127940	32053	1
2014.04.25	13:00:00	77889	78175	77852	78017	61230	14850	1
2014.04.25	14:00:00	78009	78159	77852	78137	72800	17643	1
2014.04.25	15:00:00	78137	78272	77867	77957	99450	24809	1
2014.04.25	16:00:00	77964	78212	77949	78114	65130	15887	1
2014.04.25	17:00:00	78122	78137	77934	78077	36250	10811	1
2014.04.28	09:00:00	78257	78347	77461	77686	87050	23828	1
2014.04.28	10:00:00	77694	77761	77108	77258	151250	36997	1
2014.04.28	11:00:00	77236	77506	77176	77454	120580	28659	1
2014.04.28	12:00:00	77454	78054	77446	77776	185620	45356	1
2014.04.28	13:00:00	77761	78009	77679	77987	78710	19603	1
2014.04.28	14:00:00	77987	78024	77596	77634	131180	32631	1
2014.04.28	15:00:00	77634	78002	77499	77912	98110	24770	1
2014.04.28	16:00:00	77912	78287	77822	78122	104470	26317	1
2014.04.28	17:00:00	78137	78205	78017	78114	30560	9740	1
2014.04.29	09:00:00	78467	78843	78407	78783	55530	14794	1
2014.04.29	10:00:00	78783	79684	78445	79309	291150	74140	1
2014.04.29	11:00:00	79316	79564	78888	78993	149060	36499	1
2014.04.29	12:00:00	79008	79421	78941	79271	93800	23766	1
2014.04.29	13:00:00	79286	79399	79196	79301	52210	12741	1
2014.04.29	14:00:00	79301	79369	79091	79151	70080	17346	1
2014.04.29	15:00:00	79158	79256	78715	78805	101060	25934	1
2014.04.29	16:00:00	78805	78873	78558	78753	110310	27395	1
2014.04.29	17:00:00	78753	78828	78640	78760	35920	10896	1
2014.04.30	09:00:00	78850	78918	78032	78287	92480	26436	1
2014.04.30	10:00:00	78280	78655	78069	78467	165690	40341	1
2014.04.30	11:00:00	78445	78565	78122	78287	148240	35905	1
2014.04.30	12:00:00	78287	78588	78242	78467	86020	20913	1
2014.04.30	13:00:00	78460	78460	78175	78227	63430	14885	1
2014.04.30	14:00:00	78235	78272	77776	78009	102310	26633	1
2014.04.30	15:00:00	78009	78332	77882	78227	98510	25453	1
2014.04.30	16:00:00	78227	78437	78002	78287	108890	29873	1
2014.04.30	17:00:00	78287	78512	78265	78362	42620	14009	1
2014.05.02	09:00:00	78084	79188	77897	78310	79940	25222	1
2014.05.02	10:00:00	78302	79279	78212	79233	197920	50183	1
2014.05.02	11:00:00	79248	80015	79226	79601	238920	57335	1
2014.05.02	12:00:00	79594	79864	79436	79819	102780	25742	1
2014.05.02	13:00:00	79812	80165	79722	80105	68290	17162	1
2014.05.02	14:00:00	80097	80668	80097	80503	117760	29448	1
2014.05.02	15:00:00	80495	80683	80368	80675	133740	29587	1
2014.05.02	16:00:00	80675	80781	80413	80743	120490	30104	1
2014.05.02	17:00:00	80743	81006	80585	81006	42240	13266	1
2014.05.05	09:00:00	80660	81254	80405	81119	85340	24572	1
